Source,Sector,Business Name,Email,Phone number,Address,Name,Title of Contact Person,Website
Master.xlsx,List_Of_Sme,Maya Cleaning Services Ltd,mayacservices@gmail.com,59036369; 5903636959036369,Moka,,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Mr Moka Car Wash Ltd,vyashjogoo@yahoo.com,57837204,"Kendra Shopping Mall, Saint Pierre",,,-; http://yahoo.com
Master.xlsx,List_Of_Sme,Naav Cleaning Services Ltd,veerbookun@gmail.com,4520625; 452062559186580; 59186580,"Allee Jacques, Bambous",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,New Leaf Dry Cleaning & Laundry Ltd,info@newleaf.mu; tchinasamy2@gmail.com; tchinasamy2@gmail.com/info@newleaf.mu,2345091; 234509157881451; 57881451,"La Tour Koenig Industrial Zone, Pointe Aux Sables",,,-; http://gmail.com/info@newleaf.mu
Master.xlsx,List_Of_Sme,Panda Cleaning And Maintenance Ltd,panda.cleaning@outlook.com,52518894,Port Louis,,,-; http://panda.cleaning@outlook.com
Master.xlsx,List_Of_Sme,Melanna Cleaning Ltd,melannacleaning@gmail.com,2104966; 210496657513784; 57513784,Port Louis,,,-; http://gmail.com
Master.xlsx,List_Of_Sme,My Maid Lmited,krishna.ramasawmy@maid-pro.com,57879112; 5787911257879112,Port Louis,,,-; http://krishna.ramasawmy@maid-pro.com
Master.xlsx,List_Of_Sme,Neo Clean Ltd,varsha@neoclean.mu,2141590; 214159052520877; 52520877,"Morcellement No 1, Coromandel",,,-; http://neoclean.mu
Master.xlsx,List_Of_Sme,New Spark Service Ltd,newsparkserviceltd@gmail.com,58990283; 6983586; 698358658990283,Vacoas,,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Pest Killer Services Ltd,sales@pksgroupltd.com,4892945; 489294557733409; 57733409,"Circonstance, St Pierre",,,-; http://pksgroupltd.com
Master.xlsx,List_Of_Sme,Pradeep Ltd,pradeep_ltd@yahoo.com,52552054; 6976153; 697615352552054,"Royal Road, Mon Desir, Vacoas",,,-; http://yahoo.com
Master.xlsx,List_Of_Sme,Py Yogiraj & Sons Ltd,gurudev.yogiraj@yahoo.com,57652427,"Sottise Road, Grand Bay",,,-; http://gurudev.yogiraj@yahoo.com
Master.xlsx,List_Of_Sme,Recyclean Ltd,admin@recyclean.live,4838241; 483824157434349; 57434349,"Plot 7, Morc Investors, Tamarin",,,-; http://recyclean.live
Master.xlsx,List_Of_Sme,Petit,valeriedesuzapetit@gmail.com,59307440,"Q1, Rue Lauriers, Cite Barkly, Beau Bassin",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Pool Solutions Ltd,nassima@poolsolutions.mu,2493450; 249345052532369; 52532369,"89 Residences Green Park, St Joseph, Terre Rouge",,,-; http://poolsolutions.mu
Master.xlsx,List_Of_Sme,Premium Pest Control Ltd,premium.pest@gmail.com,4678898; 467889857270087; 57270087,"Halley Street, Morcellement New Town, Roches Brunes",,,-; http://premium.pest@gmail.com
Master.xlsx,List_Of_Sme,Rama,vshaen@gmail.com,59880044,"Railway Road, Riviere Des Anguilles",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Rc Pest Control Service Ltd,rcpestcontrols@gmail.com,58610528,"23 Ave Surath, Quatre Bornes",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Rotowash (Mauritius) Ltd,swaleygokhool@gmail.com,57179786; 6863807; 686380757179786,"Hermitage Road, Camp Fouquereaux",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Pierre Louis,jeanprudence22@gmail.com,4332262; 433226259329905; 59329905,"Karmally Lane, L'Agrement, St Pierre",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Pursunnoo,pursuajay@gmail.com,55048905,"Block A1, Cremation Street, Tranquebar, Port Louis",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Recklezz Rope Solutions,recklezzropesolutions@gmail.com,58251816,"3 Ave Des Pinsons,Sodnac, Quatre Bornes",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,S 4 Us Cleaning Services Ltd,moswadekhosany@gmail.com,57554097,"Royal Road, St Louis, Surinam",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Tibert,natynaelle04@gmail.com,57323723; 6313842; 631384257323723,"Jeanne Street, Grand Bel Air, Mahebourg",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Silvio,cleaning@elenecleaners.info,59145566; 5914556659145566,"F15 Cardinal St, Debarcadere, Pte Aux Sables",,,-; http://elenecleaners.info
Master.xlsx,List_Of_Sme,Spotless Clean Ltd,spotlessclean.jc@gmail.com,54542224,"Royal Road ,Paillotte, Quatre Bornes",,,-; http://spotlessclean.jc@gmail.com
Master.xlsx,List_Of_Sme,Thangoon,johnthangoon@hotmail.com,2459565; 245956554972793; 54972793,"17, Morcellement Bois Rouge, Pamplemousses",,,-; http://hotmail.com
Master.xlsx,List_Of_Sme,Turenne,turennegloriane86@gmail.com,2702083; 270208357408116; 57408116,"Royal Park, Balaclava",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Seeam,seeam.arwenna@gmail.com,57805630; 578056305780563057936915; 57936915,"Luxmi Street, Esperance Trebuchet",,,-; http://seeam.arwenna@gmail.com
Master.xlsx,List_Of_Sme,Sparkle Cleaning Services Company Limited,sparklecleaningservicesltd1@gmail.com,4332007; 433200758126779; 58126779,"Branch Road, Upper Dagotiere",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Succaram Company Limited,succaramcompany.ltd@gmail.com,57516307,"Baie Malgache, Rodrigues",,,-; http://succaramcompany.ltd@gmail.com
Master.xlsx,List_Of_Sme,Swasti Choomka Laundry Services Ltd,choomkaswasti72@gmail.com,57574218,"Soomaroo Lane, Pointe Aux Piments",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Urbangrade Ltd,urbangradeltd07@gmail.com,58143396,"Royal Road, Bois Pignolet, Terre Rouge",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Vinacia Limited,keshav.soomarah@gmail.com,58401020,"Royal Road, Plaine Des Roches, Riviere Du Rempart",,,-; http://keshav.soomarah@gmail.com
Master.xlsx,List_Of_Sme,We Maid It (Mauritius) Ltd,amiirah2002@gmail.com,59784829; 5978482959784829,"6, Nabee Lane , Morc La Vallee Le Cornu, Cite La Cure",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Vanya Maintenance Services Ltd,vanyamaintenanceservicesltd@gmail.com,58188756,"Suncity Lane, Bramsthan, Central Flacq",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Vellien,nkvellien@yahoo.com,4891244; 489124457449088; 57449088,"51 Northern Boundary, Quatre Bornes",,,-; http://yahoo.com
Master.xlsx,List_Of_Sme,Wamj Services Ltd,wam.services@outlook.fr,57072284,"Reverend Pere Dufay, Plaisance, Rose-Hill",,,-; http://wam.services@outlook.fr
Master.xlsx,List_Of_Sme,Xiora Developpement Ltee,stopinsectesmaurice@gmail.com,4892664; 489266459312210; 59312210,"5, Louis L'Echelle Street, Beau Bassin",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Vertical Horizon Ltd,verticalhorizonltd@outlook.com,52507710,"Avenue Talipot, Camp Fouquereaux, Phoenix",,,-; http://outlook.com
Master.xlsx,List_Of_Sme,Water Works Co Ltd,caudanwaterwork@gmail.com,2113203; 2113203578706175764239859328684; 57642398; 57870617; 59328684,"Kwan Tee St, Les Salines, Caudan, Port Louis",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,A.I.S.A Car Connection Ltd,akhodadeen864@gmail.com,57886549; 6845045; 684504557886549,"Tres Bon No 1, Vacoas",,,-; http://a.i.s.a; http://gmail.com
Master.xlsx,List_Of_Sme,Abler Consulting Ltd,drosunally@amgglobal-mu.com,4673700; 467370052501404; 52501404,"4Th Floor, Axis Building, 26 Bank Street, Cybercity, Ebene",,,-; http://amgglobal-mu.com
Master.xlsx,List_Of_Sme,Advise Now Ltd,accueil@joran.fr,2129759; 212975957334420; 57334420,"4Th Floor, Abdullah Plaza, 10, Remy Ollier St , Port Louis",,,-; http://joran.fr
Master.xlsx,List_Of_Sme,Al Barakah Multi-Purpose Cooperative Society Limited,albarakahcoop@yahoo.com,59449797; 6275766; 627576659449797,"Madam Lolo Street, Rose Belle",,,-; http://yahoo.com
Master.xlsx,List_Of_Sme,A2Z Accounting & Tax Solutions Ltd,sehzad@smco.pro,52544541,"Lot 212, Morc Vrs Belle Terre, Highlands, Phoenix, 1734-06",,,-; http://smco.pro
Master.xlsx,List_Of_Sme,Accubooks Ltd,accubooksltd@gmail.com,2143713; 214371357047906; 57047906,"No 9, 1St Floor, Marie Octave, Sandapa Street, Port Louis",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Advoice Advertising Services Ltd,e.ostoor@advoiceadvertising.com,2084099; 208409957783582; 57783582,"6Th Floor, Toorawa Building, Ssr Street, Port Louis",,,-; http://e.ostoor@advoiceadvertising.com
Master.xlsx,List_Of_Sme,Am Architects Ltd,amarchitectsltd@gmail.com,52549325,"49 Lapeyrouse Street, Curepipe",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Aardra Financial Services Ltd,acl@bolo.intnet.mu,4604015; 460401552528000; 52528000,"42 Hotel Street, 3Rd Floor, Gfin Tower, Cybercity Ebene",,,-; http://bolo.intnet.mu
Master.xlsx,List_Of_Sme,Accurax Consulting Ltd,info@accurax.com,2670807; 267080758254440; 58254440,"Motorway M3, First Floor, Kl House, Riche Terre",,,-; http://accurax.com
Master.xlsx,List_Of_Sme,Agn Consultancy Services Ltd,geraldanseline1976@gmail.com,52531061; 5253106157725736; 57725736,"51A Golden Road, Morcellement Ghurburun, Pointe Aux Sables",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Alette-Lemince,christelle.laboule@outlook.com,2149363; 214936354739689; 54739689,"44 Flamboyant Avenue, Residence Valijee, Port Louis",,,-; http://christelle.laboule@outlook.com
Master.xlsx,List_Of_Sme,Accuvise Administrators Limited,accounting@accuviseltd.com,2602644; 260264459435959; 59435959,"7A Mayer St, Port Louis",,,-; http://accuviseltd.com
Master.xlsx,List_Of_Sme,Aim Hr Consultancy Ltd,bilalcajee@outlook.com,59223613,"17F, Monneron Street, Beau Bassin",,,-; http://outlook.com
Master.xlsx,List_Of_Sme,Anl Consulting Ltd,iac290681@gmail.com,2661243; 266124354216995; 54216995,"Royal Road, Fond Du Sac",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Apricus International Limited,info@apricus-international.com,52595499,"42-44 Sir William Newton Street, Port Louis",,,-; http://apricus-international.com
Master.xlsx,List_Of_Sme,Aquaterra Environmental Consulting Ltd,vmamet@aquaterraconsulting.mu,4836118; 483611859424008; 59424008,"37 Rue De La Caravelle, Domaine Mont Calme, Tamarin",,,-; http://aquaterraconsulting.mu
Master.xlsx,List_Of_Sme,Aronson Associates Co Ltd,sherina@aronsonassociates.net,2148967; 214896754481314; 54481314,"Block B, Level 8, Astor Court, George Guibert Street, Port Louis",,,-; http://aronsonassociates.net
Master.xlsx,List_Of_Sme,Arrowheads Consultants Ltd,ovin@arrowheads.biz,52529824,"Plot 214, Clown Fish Avenue, Chapman View, Coromandel",,,-; http://arrowheads.biz
Master.xlsx,List_Of_Sme,Anneau Ltd,mm@anneau.co,2141717; 214171759447842; 59447842,"Victoria House, St Louis Street, Port Louis",,,-; http://anneau.co
Master.xlsx,List_Of_Sme,Appavoo Corporate Services Ltd,clensy@hlb-mauritius.com,2033900; 203390052501977; 52501977,"29 Bis Mere Barthelemy Street, Port Louis",,,-; http://hlb-mauritius.com
Master.xlsx,List_Of_Sme,Archangel Consulting Services Ltd,kevinallagapen@chilinglobal.com,4634421; 463442152581689; 52581689,"Avenue Des Professeurs, Plot 140E, Ebene",,,-; http://chilinglobal.com
Master.xlsx,List_Of_Sme,Ascendis Outsourcing Ltd,ascendisoutsourcingltd@gmail.com,2330964; 233096459235688; 59235688,"414, Rue Des Zinnias, Coromandel",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Aplus Consultants Ltd,glee.aplus@gmail.com,57211698; 5721169857211698,"32 Dr Joseph Riviere Street, Port Louis",,,-; http://glee.aplus@gmail.com
Master.xlsx,List_Of_Sme,Apricity Ltd,prakash.goomany@gmail.com,58211997; 5821199758211997,"Cremation Street, Riviere Du Poste",,,-; http://prakash.goomany@gmail.com
Master.xlsx,List_Of_Sme,Architecture Et Design Ltd,mootanah@intnet.mu,57222075; 6700386; 670038657222075,"12, Sir Célicourt Antelme St, Forest-Side",,,-; http://intnet.mu
Master.xlsx,List_Of_Sme,Ask20 Ltd,mr_adrien@hotmail.com,59747402,"17 Meldrum Street, Beau Bassin",,,-; http://hotmail.com
Master.xlsx,List_Of_Sme,Aspect Consulting Ltd,manish@aspectconsulting.mu,52556079; 52572122; 5257212252556079,"Balfour St, Beau Bassin-Rose Hill",,,-; http://aspectconsulting.mu
Master.xlsx,List_Of_Sme,Babet,c.babet2014@gmail.com,54846071; 5484607158120765; 58120765,"414 Bounty Avenue, Residence Balaclava, Balaclava",,,-; http://c.babet2014@gmail.com
Master.xlsx,List_Of_Sme,Beeharry,sattiajeetbeeharry@outlook.com,2839446; 283944652591168; 52591168,"Cave Road , Trois Bras, Petit Raffray",,,-; http://outlook.com
Master.xlsx,List_Of_Sme,Bhudye,adarshbhudye24@gmail.com,57763362,"Indira Gandhi Road, Caroline, Bel Air Rivière Sèche",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Bim-4U Ltd,hassen@bim4u.com,59443020,"No.1, Clairfonds, Ramputh Lane, Phoenix",,,-; http://bim4u.com; http://no.1
Master.xlsx,List_Of_Sme,Blue Sachiel Ltd,ashwina@bluesachiel.net,4275965; 427596552560817; 52560817,"Augum Lane, Candos, Quatre Bornes",,,-; http://bluesachiel.net
Master.xlsx,List_Of_Sme,Atelier D'Architecture Diagonale Ii Limitee,diagonal22001@yahoo.com,4652079; 465207952597900; 52597900,"No 4, Sir Walter Bessant Street, Beau Bassin",,,-; http://yahoo.com
Master.xlsx,List_Of_Sme,Axis Engineers Ltd,vishal72@gmail.com; vishal@axisengineers.mu,57825761; 6964639; 696463957825761,"4F, Editions Le Printemps Building, 4 Club Rd, Vacoas",,,-; http://axisengineers.mu; http://gmail.com
Master.xlsx,List_Of_Sme,Bahsu,zakeerb@hotmail.com,52542504; 6270797; 627079752542504,"Branch Road, Gros Billot, New Grove",,,-; http://hotmail.com
Master.xlsx,List_Of_Sme,Benchmark Consulting Engineers Ltd,sec@benchmarkce.com,4659005; 465900559017283; 59017283,"Cnr Trianon 2 And Glaieuls Avenues, Sodnac, Quatre Bornes",,,-; http://benchmarkce.com
Master.xlsx,List_Of_Sme,Bisnauthsing,paramkumar06@gmail.com,58903016,"36 Charles Regnaud, Eau Coulee, Curepipe",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Azure Outsourcing Services Ltd,info@azureouts.com; ltostee@azureouts.com,59769850,"The Flore, Dairy Lane, Floreal",,,-; http://azureouts.com
Master.xlsx,List_Of_Sme,Beedasy,urvashi@myoptica.mu,58825567,"Mission Cross Road, Bon Accueil",,,-; http://myoptica.mu
Master.xlsx,List_Of_Sme,Bhatoo,sillicon08@yahoo.com,57108113,"Cemetry Road, Plaine Magnien",,,-; http://yahoo.com
Master.xlsx,List_Of_Sme,Black Panther Consulting Ltd,t.husraj@thinkproservices.ltd,57087322,"7Th Floor, Hennessy Court, Pope Hennessy Street, Port Louis",,,-; http://t.husraj@thinkproservices.ltd
Master.xlsx,List_Of_Sme,Bolt Talent Solutions Ltd,vanessa@bolttalent.com,58514587,"1 Cybercity, Gound Floor, Ebene",,,-; http://bolttalent.com
Master.xlsx,List_Of_Sme,Box Office Ltd,caroline@box-office.mu,4834309; 483430957215633; 57215633,"2Nd Floor, Palm Square Building, La Mivoie, Tamarin",,,-; http://box-office.mu
Master.xlsx,List_Of_Sme,Bs Business Solutions Ltd,carine.bastien@hotmail.com,59723205; 5972320559723205,"220, Orange Blossom, Splendid View, Albion",,,-; http://carine.bastien@hotmail.com
Master.xlsx,List_Of_Sme,Build Fast Consulting Ltd,buildfastconsultingltd@gmail.com,58313113,"Nelson Mandela Street, Nhdc No F08, Riche Terre",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Business-Assist Accountants Ltd,yogesh@businessassits.com,2143525; 214352557930848; 57930848,"9Th Floor, Hennessy Court, Pope Hennessy Street, Port Louis",,,-; http://businessassits.com
Master.xlsx,List_Of_Sme,Callix Lab Limited,direction@callixlab.com,59288207; 59630901; 5963090159288207,"16, Rue Pagoda, Stanley, Rose Hill",,,-; http://callixlab.com
Master.xlsx,List_Of_Sme,Career Moves Limited,careermoves.info@gmail.com,59079061,"90, Dr Hassen Sakir St, Vallee Pitot",,,-; http://careermoves.info@gmail.com
Master.xlsx,List_Of_Sme,Boost Your Sales Rapidly Marketing Ltd,aritter@intnet.mu,2137858; 213785852531100; 52531100,"38, Bis De Courcy Street, Port Louis",,,-; http://intnet.mu
Master.xlsx,List_Of_Sme,Bright Recruitment Ltd,brightrecruitment002@gmail.com,2146403; 214640352521211; 52521211,"Seeneevassen Road, Derningham, Triolet",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Buy Me Fresh Ltd,buymefreshltd@gmail.com,59122865,"Morning Glory Lane, Belle Vue Maurel, Rivière Du Rempart",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Capten Services Co Ltd,assad@myt.mu,59255031,"10, Anderson Street, Curepipe",,,-; http://myt.mu
Master.xlsx,List_Of_Sme,Chamber Of Commerce For Human Integral Development (Cchid) And Co Ltd,info@jmappanah.mu,2128021; 212802157970640; 57970640,"1, Rue Celicourt, Antelme, Maison De Carne, Rose Hill",,,-; http://jmappanah.mu
Master.xlsx,List_Of_Sme,Bourbeau,starservicededouanement@gmail.com,2142802; 214280257080089; 57080089,"19 Bourbeau Lane, Bell Village, Cassis",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Bts Logistics Ltd,lochonvishal@gmail.com,58317550,"No 23, Corderie Street , 4Th Floor Bahemia Building , Port Louis",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,C Retail Solutions Ltd,pascal@cretailsolution.com,54725141,"General Hall St, Les Casernes, Curepipe",,,-; http://cretailsolution.com
Master.xlsx,List_Of_Sme,Chambers Of Urmila Boolell Sc Ltd,ubchambers@templegroup.mu,2129810; 212981057495537; 57495537,"3Rd Floor Temple Court 2C, Labourdonnais Street, Port Louis",,,-; http://templegroup.mu
Master.xlsx,List_Of_Sme,Cheetamun-Sahebdin,cdevics@yahoo.com,59690655,"School Road, L' Avenir, St Pierre",,,-; http://yahoo.com
Master.xlsx,List_Of_Sme,Chunderdeep Alisha Chitra,jessy.1508@hotmail.com,54500081,"B14, Morcellement Ilois, Baie Du Tombeau",,,-; http://jessy.1508@hotmail.com
Master.xlsx,List_Of_Sme,Colbert Properties Ltd,admin@colbertholdings.com,2601270; 260127052594819; 52594819,"Colbert Building, Chemin Vingt Pieds, Grand Bay",,,-; http://colbertholdings.com
Master.xlsx,List_Of_Sme,Coremove Consultancy Ltd,info@coremoveconsultancy.com,58180529,"No.29 Trianon 2, Quatre Bornes",,,-; http://coremoveconsultancy.com; http://no.29
Master.xlsx,List_Of_Sme,Cread & Co.Ltd,vashish@fcbcread.com,4546414; 454641457269135; 57269135,"Les Palmiers, Royal Road, Beau Bassin",,,-; http://co.ltd; http://fcbcread.com
Master.xlsx,List_Of_Sme,Chaynna Accounting Services Ltd,bkeroon@gmail.com,2474420,"F50 Morc Illois, Tombeau Bay",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Concredo Engineering Pvt Ltd,rram@cskyfs.com,59276724,"A11 Dr Lesur Street, Harewood Park, Mare Gravier, Beau Bassin",,,-; http://cskyfs.com
Master.xlsx,List_Of_Sme,Corporate Financial Services Ltd,administration@cfsmu.com,2087744; 208774457558220; 57558220,"2Nd Floor, Manor House, 30 St Georges Street, Port Louis",,,-; http://cfsmu.com
Master.xlsx,List_Of_Sme,Creativa Life Limited,info@creativa.corp.com,58539438,"55A Morcellement Albion Sur Mer, Albion, Black River",,,-; http://creativa.corp.com
Master.xlsx,List_Of_Sme,Cscs International Manning Ltd,business@cscsinternational.com; business@cscsinternational.com/ chandra@cscsinternational.com; chandra@cscsinternational.com,57507071; 5750707157801810; 57801810,"Royal Road, Quatre Cocos",,,-; http://cscsinternational.com; http://cscsinternational.com/
Master.xlsx,List_Of_Sme,Dbi Consulting Ltd,dbiconsultingltd@gamail.com,4277166; 427716652545255; 52545255,"32 Ylang Ylang Avenue, Sodnac, Quatre Bornes",,,-; http://gamail.com
Master.xlsx,List_Of_Sme,Digital Kites Ltd,admin@thedigitalkites.com,58638494; 6060016; 606001658638494,"21, Dr. Ernest Harel Street, Floreal",,,-; http://thedigitalkites.com
Master.xlsx,List_Of_Sme,Dm Business Consultants Ltd,manesh@dmconsultants.net,2681325; 268132552594549; 52594549,"Royal Road, Pointe Aux Cannoniers",,,-; http://dmconsultants.net
Master.xlsx,List_Of_Sme,Dusoruth,vdusoruth28@gmail.com,2496655; 249665557803789; 57803789,"Opp Tamil Temple, Le Hochet, Terre Rouge",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Ecologic Hygiene Service Ltd,j.meagan@ecohygieneservice.com,52536975,"P11 Cite Vuillemin, Beau Bassin",,,-; http://j.meagan@ecohygieneservice.com
Master.xlsx,List_Of_Sme,Crowd Invest Ltd,contact@olive-crowd.com,2106921; 210692157071017; 57071017,"4Th Floor, Sharon House Building, Sir William Newton Street, Port Louis",,,-; http://olive-crowd.com
Master.xlsx,List_Of_Sme,Daureeawoo Rafick,rjdaureeawoo@gmail.com,57575359,"Michael Leal Street, Flat 11 Windgates Apartment, Curepipe",,,-; http://gmail.com
Master.xlsx,List_Of_Sme,Dk Consulting Ltd,vicky.dkconsulting@gmail.com,57755846,"Lot 235, Avenue Des Muriers Morcellement Sagittaire, Petit Verger, Pointe Aux Sables",,,-; http://vicky.dkconsulting@gmail.com
Master.xlsx,List_Of_Sme,Engineering Procurement Solutions Ltd,andy.heustice@gmail.com,54726267,"15, Residence Du Nord, Bain Boeuf, Cap Malheureux",,,-; http://andy.heustice@gmail.com
Master.xlsx,List_Of_Sme,Equator Professionals Ltd,apeerthy@equatorprofessionals.com,4631221; 463122157659897; 57659897,"Appt. A08, Residence Ville Neuve, Sodnac, Quatre Bornes",,,-; http://equatorprofessionals.com
Master.xlsx,List_Of_Sme,Expertia Consulting Ltd,expertia@myt.mu,4139158; 413915857097564; 57097564,"Lot 324 Morcellement, Plaine Des Gersigny, Central Flacq",,,-; http://myt.mu
Master.xlsx,List_Of_Sme,Financy Ltd,financyltd@outlook.com,57528037,"2Nd Floor, Soobhany Building, Mahatma Gandhi Avenue,Telfair, Moka",,,-; http://outlook.com
Master.xlsx,List_Of_Sme,Enwealth (Mauritius) Limited,rubina.gunowa@enwealth.co.mu,4687080; 468708052516203; 52516203,"Suite 324, 3Rd Floor, Ng Tower, Cybercity, Ebene",,,-; http://rubina.gunowa@enwealth.co.mu
Master.xlsx,List_Of_Sme,Esprit Deco Limited,stephanie@espritdeco.mu,57388293,"32, Avenue Des Mulets, Avenue Salt Pan, Tamarin",,,-; http://espritdeco.mu
Master.xlsx,List_Of_Sme,Evox Communications Ltd,c.yeung@factsmu.com,2170195; 217019558254440; 58254440,"21 Velore Street, 3Rd Floor, Sunway Court, Port Louis",,,-; http://c.yeung@factsmu.com
